0.000000000000000000e+00,-3.275902305961370664e-01,-3.491378574804268053e-01,-2.083573212350686155e-01,-2.496832203026102051e-02,1.360743149603533229e-02,4.298564135997613445e-01,-2.669522322820286342e-01,2.239162744581270070e-01,-2.019791070060837357e-01,3.011829603693342849e-01,-1.017551501492726107e-01,-3.923464389647918910e-02,-2.890366565080400019e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.312783769284469049e-01,5.833932861798046821e-01,-5.448522099358932280e-02,-1.050020109459264168e-02,2.029050515354876849e-01,0.000000000000000000e+00,-5.130986057106799725e-02,1.218207794862390982e-02,-3.989341209773271113e-01,0.000000000000000000e+00,2.437066919793323683e-01,4.799635863769122213e-01,-2.524621707372291524e-01,1.834649252213213511e-01,0.000000000000000000e+00,-1.256200112649218659e-01,-2.296303751779546209e-01,-1.092840899317925468e-01,-2.000000000000000111e-01,0.000000000000000000e+00,5.542214875926901874e-01,-1.316842748035463306e-01,4.051437914190040290e-01,1.719441945948518846e-01,-2.594905502900858307e-01,8.505587111735610217e-02,9.590347054952071126e-02,-2.165614453229706415e-01,4.598272981396509529e-01,7.155305274407693095e-02,8.234567570207718123e-02,9.715058508533143400e-02,0.000000000000000000e+00,-1.142992416236661285e-01,8.681294375286979781e-02,-2.848745604039651935e-01,-1.037406272167607918e-01,2.428767730959974225e-01,1.674389297538065313e-01,0.000000000000000000e+00,8.379607476931955068e-02,-2.284116753725406734e-01,-3.261640365267210462e-01,3.221239593346701957e-01,-1.227694883384345681e-01,4.460368338499620666e-01,-2.965860731047584853e-01,2.099596916084453813e-01,-6.917144638660743805e-02,3.236722460818294844e-02,-1.490711984999860129e-01,-1.490711984999860129e-01,1.984877268511571757e-01,-2.109309465808892059e-01,1.411249352123186418e-01,-1.515496817863557499e-01,-2.440598598436891919e-01,4.711020233850257144e-01,1.945941322606427604e-01,4.409408836211013427e-01,-3.768186775446625281e-01,-1.685200463885195288e-01,-2.541056165297581604e-01,-3.600933482953855291e-01,-2.048044130511473548e-01,-1.741719303498035221e-01,-1.079410281982779024e-01,-1.555702916292672489e-01,2.532638704640637756e-02,5.820039018636979922e-01,8.555926268677590749e-03,0.000000000000000000e+00,-1.034893592035163595e-01,4.491365181751660329e-01,1.688756430277111864e-01,2.465304757348345532e-01,5.301114599949560517e-03,3.041425957042321326e-01,2.991573004111988121e-01,-2.785151095150759093e-01,1.735864851950773835e-01,1.636460417295361180e-01,-3.035859159598401635e-02,2.391519956828802307e-01
-3.275902305961370664e-01,0.000000000000000000e+00,3.380728817350491244e-01,-1.982389088502276367e-02,6.821240432563599465e-02,-3.775669950982823986e-01,1.357447749292602923e-01,1.881079451690439996e-01,-8.894660733766984739e-02,3.274133359330081428e-01,-4.573222389041033953e-01,-3.187276291558382990e-01,1.632361716815857178e-01,3.564690976832605718e-01,0.000000000000000000e+00,-5.131195564950650212e-01,-1.605266160091791683e-01,2.188043474521378373e-01,-1.338813713837396779e-01,2.392821880210220520e-01,-6.393123030299893705e-02,5.125974287025639731e-01,1.044359373887689124e-01,3.523477648039824994e-01,7.730196148736490080e-02,3.416968784708995233e-01,6.422695706109003699e-02,-1.316036106679702167e-01,-3.903600291794133148e-01,-1.737012630900118537e-01,0.000000000000000000e+00,-3.711453720496956515e-02,1.370908284564427426e-01,-2.481829821088656907e-01,2.764534246958216257e-01,0.000000000000000000e+00,-2.882176159553921369e-01,4.555267742605760561e-02,2.447162355013237089e-01,-8.483099925064729874e-02,-2.621967845887037685e-01,-5.699407628266482326e-03,9.280733525509056447e-02,6.415002990995838372e-02,-1.181583750516509435e-01,3.412422694733044382e-01,3.400057235936784217e-01,-2.925745335661831259e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.465730860230678945e-02,3.279163952109504510e-01,4.157846407448750337e-01,1.355448026885027746e-01,-2.700068240975649347e-01,9.218701643098116405e-02,2.178397044375567082e-01,4.183589877495829668e-01,-4.914437567696472997e-01,8.485596288356371530e-02,2.195990638048934129e-01,-4.258216975646512970e-02,5.197201599543562756e-01,-3.348755666555185972e-01,2.078134795550721781e-01,-3.986699877799589342e-01,-1.805436853194943569e-01,-4.338262472521681734e-01,-1.934893248008302813e-01,1.675384028408695714e-01,-2.693343878579670947e-01,-2.840202268795142815e-01,3.459883510400319495e-01,-1.995515130770223189e-01,7.261376549155616755e-02,1.678993872682492047e-02,2.126792056278462295e-01,-3.405844423100126694e-02,-1.094713638485930313e-01,2.867496082628328002e-01,-3.465372723588178161e-01,0.000000000000000000e+00,1.212852730281799296e-01,1.392756321013073617e-01,6.902973596190868644e-02,0.000000000000000000e+00,1.083806824516212429e-02,0.000000000000000000e+00,-1.036441668716979736e-01,3.123729209820983593e-02,1.486159347134754782e-01,-6.815596732047688455e-01,-1.720610217572739534e-02,-7.511746579535261148e-02,6.093427745634242068e-03,-2.143165796822006641e-02,-2.074983266331455745e-01,4.371050679445267484e-01,4.084770492272207232e-01,-3.687712758353319659e-02
-3.491378574804268053e-01,3.380728817350491244e-01,0.000000000000000000e+00,3.969252756124674875e-01,1.120028476393805095e-01,-5.902574845114815227e-01,-1.783292843552810036e-01,-6.251712577257112317e-03,-2.972021662329439318e-01,-1.870201689217906305e-01,2.912182447754442238e-01,-5.725618485577615990e-02,-1.592675135177400725e-01,-1.413769160678198314e-02,0.000000000000000000e+00,-2.004095591120930997e-01,-2.471208252860862264e-01,1.001716070868328839e-01,3.713988369293936831e-01,3.037466494300503431e-02,0.000000000000000000e+00,-1.663980040471700061e-01,-7.426824920245334027e-02,-6.717647468967503921e-02,2.125804290575220856e-01,-1.483710683841934774e-01,-1.244666357147684171e-01,-1.740227903290339218e-01,4.869258405481767249e-01,-1.593060059058444278e-01,0.000000000000000000e+00,3.805499769138544486e-01,-2.163643819199819462e-01,3.822361269126958814e-03,-3.512872068777266321e-01,0.000000000000000000e+00,-3.002027104630227150e-01,3.913059547487986456e-01,-1.258913256227954525e-01,-6.416114114480946373e-01,-1.325356998348055718e-02,5.910179935655387323e-02,3.043435120163844321e-01,-1.378679513013369162e-01,-3.253232857860001437e-02,-3.026409441625545482e-01,-2.460221203241216292e-01,-2.199677524962872777e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.244344925246342826e-02,0.000000000000000000e+00,-4.308354307374246961e-01,-1.325259123845143328e-01,-1.126139653506103844e-01,-2.876975690420705001e-01,5.481198743066436480e-02,-7.692307692307694122e-02,-1.991729841488628638e-01,-1.493658419606568588e-01,-2.491420727522306311e-01,-1.886137739973102745e-01,-1.801623600342766307e-01,0.000000000000000000e+00,3.699850984781273833e-01,-2.902869005861816176e-01,3.284224841952816942e-01,-3.374506272293354425e-01,0.000000000000000000e+00,3.636920293639972490e-01,1.282467461392254593e-01,-3.317119379571390470e-01,-2.072890201408433830e-01,0.000000000000000000e+00,3.502243763122038500e-02,-2.577206557693025313e-01,-2.014827188390236057e-01,5.373144622433091017e-02,-2.461245690055214805e-02,1.676643863809974822e-01,2.267112202657999287e-01,-2.095490543404028849e-01,-1.105863803810156476e-01,-4.141860552819291441e-01,3.016097884314626332e-01,2.654926410248962254e-01,2.313537256391149655e-01,0.000000000000000000e+00,-1.731624950238400407e-01,-1.001469036073392577e-01,-2.412647923295613839e-01,0.000000000000000000e+00,2.980568768058374785e-01,-2.289397577012484974e-01,-3.549647869859769433e-01,4.013791192747011571e-01,0.000000000000000000e+00,3.493666676436857355e-01,1.210703260786644281e-01,2.160221983557801817e-01
-2.083573212350686155e-01,-1.982389088502276367e-02,3.969252756124674875e-01,0.000000000000000000e+00,5.574546106436515519e-02,1.826512659611830847e-01,-4.687842526860050429e-02,1.659059554804283299e-01,-3.497405719264388285e-02,-3.243934804652343767e-02,1.379078218831132907e-01,-1.928635793073983362e-01,4.448085395949988308e-02,2.075507619819098523e-02,0.000000000000000000e+00,-1.486942984203394602e-01,1.365523501204046475e-01,1.522550346571873714e-01,1.990774163498062743e-01,3.527549449102714701e-02,3.069267359475483237e-02,-2.969175492664084537e-01,-2.367956709056653619e-01,-2.489851394030009324e-01,8.029411094419078299e-02,-1.405193871183937071e-01,1.969959752131830721e-02,-1.012956902894434214e-01,1.002959493266638025e-01,2.401820646643087476e-01,0.000000000000000000e+00,-3.098520725687295974e-01,-2.613893406218347204e-01,-4.166342967939515307e-02,1.505028250774825271e-01,0.000000000000000000e+00,-2.111680407113198654e-01,4.365389267115099797e-04,5.067701765730430602e-02,-1.452438429706264245e-01,-5.211904001254111241e-02,-2.175397846883694863e-02,-1.150793391114819306e-02,-5.145391399683634306e-03,1.504232140471441215e-01,-1.253632132663340115e-01,-1.206523126242789179e-01,1.252781063617694826e-02,-1.790419240889470076e-01,2.012211217864496304e-01,1.768015846589983675e-01,6.883885347219326212e-02,1.830646215169107888e-02,-2.272210367928481911e-01,-2.259603248368024508e-01,4.369914700298327404e-02,-1.252313003867540908e-01,-1.032977188494326182e-01,-1.623135845128013954e-01,1.197995195622979236e-01,-2.888081025489239173e-01,-5.281263489333148237e-03,2.565799498159839209e-01,2.230561303339588172e-02,-2.375526993654129837e-01,-7.449136470409646604e-02,1.233805883159248828e-01,-1.858156571457365569e-01,-7.102886833952541668e-02,1.756714453640605411e-01,6.798778356214646434e-02,-1.973233855004499215e-01,-1.097302242034657871e-01,-1.923735980199597073e-01,-1.933084551936792017e-01,7.474486110253231695e-03,-5.990059168007698387e-02,1.818223266242675190e-02,-2.275761427542635496e-01,1.419145000764576448e-01,2.190092493761571224e-01,-2.596111966242240499e-01,-8.546690329807961339e-02,-9.226859946865872963e-02,5.462252451979800888e-02,-6.948202803577066544e-02,1.823082692897454171e-01,-2.167166267835981819e-01,-6.798290726950498297e-02,1.446640847409891295e-01,-1.369242223890198597e-02,-1.026557730112681727e-01,6.182684183115755988e-02,-3.095896101555717372e-01,-1.336235346092786713e-01,-2.319370940749650445e-01,1.600073387314206730e-01,-3.996866583109296989e-01,-1.244504080801392409e-02,5.332869297495496097e-02
-2.496832203026102051e-02,6.821240432563599465e-02,1.120028476393805095e-01,5.574546106436515519e-02,0.000000000000000000e+00,7.909465275263261042e-02,6.444689045286232654e-01,-3.698544932031208043e-01,1.433374950781414192e-01,0.000000000000000000e+00,3.136046478108286961e-01,-1.827244875258216827e-01,-1.272482200692885701e-01,3.076538391350820412e-01,0.000000000000000000e+00,2.483545585557353219e-01,3.287979746107145274e-01,2.232712140033660531e-01,-1.513389566987039525e-01,1.033622928845181338e-01,2.193551075562245323e-01,-3.079942779600924885e-01,5.610968229540947982e-01,1.321572012220911529e-01,5.345804186714240291e-01,0.000000000000000000e+00,-2.030093821487105876e-01,0.000000000000000000e+00,-3.986759850475181388e-02,6.546536707079771977e-01,0.000000000000000000e+00,4.885727580229191069e-01,-2.532586458365480575e-01,-4.713973263017558479e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.584754843740311503e-01,1.045874059663226552e-01,5.942377038166768433e-02,1.453224940923675546e-01,2.411360013807419267e-01,3.216491075086802542e-01,2.911598603416245407e-02,-3.268717420047645983e-01,0.000000000000000000e+00,6.546536707079771977e-01,0.000000000000000000e+00,-3.683027887809773443e-02,0.000000000000000000e+00,-2.521583134241299207e-01,-3.818563832515543127e-02,3.405389799641150850e-01,3.208293764620908650e-01,-1.074157613364737085e-01,-6.923768017746084746e-02,4.672355438818356910e-01,-9.061824352789048242e-02,-2.178481544735669517e-01,2.397146430699564623e-01,6.405507677569508562e-01,-2.306337576843882076e-01,3.615145694047733338e-02,-1.111111111111111049e-01,-1.882674450681349476e-01,-2.518066812294157408e-01,-2.756337556946084622e-01,-4.657971306985124182e-01,4.048571848668158224e-01,0.000000000000000000e+00,3.616918522199732422e-01,-2.283689618650665276e-01,-5.465863708015445965e-01,-1.514032370375645309e-01,0.000000000000000000e+00,-2.723414369023509085e-01,-3.179603006659305064e-01,0.000000000000000000e+00,3.150934113260811520e-01,5.813463608169280317e-01,-1.753232862633096745e-01,-1.907567565296838519e-01,0.000000000000000000e+00,1.283208187869081807e-01,-5.097634417205551549e-02,2.751524556650157827e-01,-2.529543059275515260e-01,8.742581515374084691e-03,2.286461060815100366e-01,1.969006106317101878e-01,1.366546240939860157e-01,-3.292373036282051357e-01,6.561263318410735790e-02,4.822295515582783465e-02,7.924142672451303659e-02,-3.305414037174295161e-01,4.005772471535282153e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.454884857507589058e-01,-4.707565417620042103e-01
1.360743149603533229e-02,-3.775669950982823986e-01,-5.902574845114815227e-01,1.826512659611830847e-01,7.909465275263261042e-02,0.000000000000000000e+00,6.743315963876019004e-02,-6.793207356287216114e-02,1.660467926135230365e-01,5.387610697666387477e-02,1.402350290960082124e-01,1.433673069990294528e-02,2.819750406473194304e-01,2.706708816249281946e-01,0.000000000000000000e+00,9.106638879988232516e-02,-4.422374298217042823e-03,-3.296977696213911763e-02,-1.900901062807385522e-01,9.253769753081983462e-02,2.768450876092188109e-02,1.417540906998849409e-02,-5.504861293408219725e-02,3.865656792744371351e-01,2.025282410515172674e-02,1.233264616713961037e-01,1.133046941087466203e-01,-9.025506017898041189e-02,-7.754433821761418100e-02,-2.152587565496165423e-02,0.000000000000000000e+00,1.999352372566716163e-01,-1.016017678267943369e-01,1.709868586102159527e-01,1.318939150855717723e-01,0.000000000000000000e+00,1.483044602151893654e-01,1.646622668530554195e-02,-1.866268818950226893e-01,4.867869868037731917e-01,8.101253400029681528e-02,2.037254529318606108e-02,-1.516350647404625940e-01,-1.310263026263849551e-01,1.084134220328569903e-01,1.835008466941567828e-01,-2.726609598866736733e-02,-4.034197691784791040e-02,-1.531075810238934631e-01,0.000000000000000000e+00,7.225523178412120162e-02,-3.265557389508366160e-01,4.993190549316860460e-01,-3.454247919154105340e-01,-1.662010758501807350e-01,2.959551728435883544e-01,-3.203661226196363732e-01,-7.279390816759202798e-02,1.157794126472648927e-01,1.183525619987718658e-01,-2.812493743014475578e-02,-1.843976136251867515e-01,2.143769944692418827e-01,-7.492107082281967978e-02,-7.385318050324392314e-02,3.421407380921635544e-01,-2.719882886540192675e-03,4.489241783023821819e-01,0.000000000000000000e+00,1.583510828086609201e-01,-5.927020501759374532e-02,-1.170359122710036837e-01,4.803848735213588766e-02,0.000000000000000000e+00,1.829408950247722321e-01,6.269713824404439528e-02,-1.043827687891041647e-02,8.809243499701757685e-02,2.199987763756029724e-01,-1.002714065591410325e-01,-2.322756610912248693e-02,2.187016631408924550e-01,1.560461005094427034e-01,2.587785038682930971e-01,-2.182025999880913281e-01,-1.972106626289395759e-01,3.833726429242574896e-01,-1.907574123610700223e-01,7.535974834240714848e-02,3.380726020241127117e-01,1.912247239754900074e-01,3.824047124471005032e-01,-2.812008230507578310e-01,1.399907551743810596e-01,2.093259714796061322e-01,-2.721865451854451612e-01,2.446939263893531044e-02,-2.300074822253338480e-01,-2.505066481012561130e-01,-1.435266565715844454e-02
4.298564135997613445e-01,1.357447749292602923e-01,-1.783292843552810036e-01,-4.687842526860050429e-02,6.444689045286232654e-01,6.743315963876019004e-02,0.000000000000000000e+00,-2.922922451841924452e-01,-1.447368421052631915e-01,-2.006027135712598053e-01,-3.023490439146794828e-01,-2.518514765055206855e-02,-2.654855379225813938e-01,2.747248073847539662e-01,0.000000000000000000e+00,-3.010683882874444148e-02,0.000000000000000000e+00,5.181237669129747925e-01,2.723441699997255355e-02,-3.716347388414545927e-01,3.465726760320782529e-01,-2.322633715798080520e-02,2.285491624318129467e-01,4.093302875796141216e-02,-1.319551355364722012e-01,0.000000000000000000e+00,-8.968033170505115836e-02,6.770032003863303283e-01,3.009466103405205040e-01,4.184960611751117332e-01,0.000000000000000000e+00,5.597039029070719623e-02,-2.179162758689866253e-01,2.381588566257906714e-01,-2.633681349574781283e-01,0.000000000000000000e+00,1.562085575736215926e-01,-1.355463794412664624e-01,4.706173945791428115e-01,-3.004287923854112585e-01,2.522341192111149377e-01,2.386388000356975264e-02,-1.343796020859062412e-01,2.109374285357651924e-01,-3.117635574825474154e-01,1.407637939350488976e-01,6.162660264582474623e-01,0.000000000000000000e+00,4.362983420240888477e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.990346477910672318e-01,2.216847447308283869e-01,4.557462385075945754e-02,-1.420275398868903749e-01,4.954904076642725752e-02,0.000000000000000000e+00,-2.674953052256375252e-01,5.911309025053770316e-01,1.265303525235632505e-02,-1.336887543020884861e-01,-1.987571640536292261e-01,0.000000000000000000e+00,-1.399792945351230333e-01,1.112530916836260569e-01,-2.146625258399798564e-01,2.615930530581200286e-01,0.000000000000000000e+00,-2.226425552337933100e-01,-1.549691380286790376e-01,2.883871912443950955e-02,1.069127098537588257e-02,0.000000000000000000e+00,3.516865947117430724e-01,2.576782431111517835e-01,1.831737742662616353e-01,0.000000000000000000e+00,-3.205348625102987237e-01,1.624734226429868367e-01,-1.534531872941642672e-01,0.000000000000000000e+00,7.777911365471917859e-02,3.887778710597413756e-01,-1.371251249533972094e-01,0.000000000000000000e+00,-3.038912999621682376e-01,1.577860286833839554e-01,3.175872589020423131e-02,3.223291856101521136e-01,7.663252986675656020e-02,5.789843625688370632e-02,-5.741811177925792292e-02,1.148521261262222676e-01,2.259129978899619973e-01,1.554195478851927992e-01,-2.177470851778463556e-01,-2.372186361478468841e-01,-1.710595764321092838e-01,2.477609435160119111e-01
-2.669522322820286342e-01,1.881079451690439996e-01,-6.251712577257112317e-03,1.659059554804283299e-01,-3.698544932031208043e-01,-6.793207356287216114e-02,-2.922922451841924452e-01,0.000000000000000000e+00,-1.225110735012410607e-01,6.690975638693189564e-01,-1.990757783755986443e-01,-2.887724547558365856e-02,1.215848958788600526e-01,1.433328783538131423e-01,0.000000000000000000e+00,-1.063099698551424055e-01,-1.546225389598808730e-01,-4.934341701778734157e-02,1.481227948849411225e-01,5.526833468499083718e-02,3.308912295804131709e-01,1.872338643906250322e-01,-2.352014479045700102e-01,1.462955391959724627e-01,1.085838649326591326e-01,-8.557932622015465562e-02,-7.587126752880395120e-02,-2.141939696940921012e-01,-3.662302241718953799e-01,-2.296878290448775839e-01,0.000000000000000000e+00,-4.398546720062079252e-01,-9.795896894087643969e-02,5.606550721406866611e-02,4.258258383692959392e-01,0.000000000000000000e+00,-3.343905876432718416e-01,7.750641917398043423e-02,1.016293783337350737e-01,1.773157949103395803e-01,-1.415582313386040958e-01,-1.148681410282743030e-02,9.758309003035581242e-02,2.929323222658828940e-01,1.055897557564821343e-01,-1.503725435926044351e-01,1.786609154612130990e-01,-3.008945638797888567e-01,-1.195974977803927891e-01,0.000000000000000000e+00,-2.030375875785923601e-01,-9.282106171194012822e-02,-2.761228853429790187e-01,7.558723237923639648e-02,-1.558006223888174502e-01,3.845888350660147670e-01,1.058509101511798528e-01,1.578313684956073881e-01,-2.126896180127240410e-01,-4.083573066403096141e-01,-8.604649372171789545e-02,5.939489782589476435e-02,2.847391261750705782e-01,5.892199865483370436e-02,-2.231660099418514009e-01,-1.166437839832885071e-01,-9.614047726174178299e-02,3.555811009328362776e-02,-1.835809042190704454e-01,7.778633623889523452e-02,-1.779403074481019503e-02,-2.295592053084362372e-01,3.583540074938261211e-01,-8.794952413389250934e-02,-6.991545909636638634e-02,4.430033659666751111e-01,1.508396005005655516e-01,-2.633839142876276407e-01,6.295304768015583252e-02,4.312382375352750707e-01,0.000000000000000000e+00,-1.100315621900775503e-01,-1.731799471809521984e-01,-2.103611517204171943e-01,-1.708169320306998640e-01,-1.760324492918560746e-02,1.958579798290087937e-01,0.000000000000000000e+00,1.068724503551546495e-01,-4.754907448047228091e-01,3.862587492139286094e-01,-3.317013278797299736e-02,-2.378055069780721231e-01,1.859088408212747623e-01,2.170364842786170201e-01,-1.599665105174236934e-01,2.508785042819197675e-01,-1.384108762666636516e-01,1.540297032373548480e-01,2.479418633339279254e-01
2.239162744581270070e-01,-8.894660733766984739e-02,-2.972021662329439318e-01,-3.497405719264388285e-02,1.433374950781414192e-01,1.660467926135230365e-01,-1.447368421052631915e-01,-1.225110735012410607e-01,0.000000000000000000e+00,-6.303748693228605759e-02,0.000000000000000000e+00,3.139762398614336925e-01,3.911785225892698836e-01,-8.246211251235327500e-02,0.000000000000000000e+00,3.847891125810593560e-01,4.473684210526315264e-01,-1.751632494596878087e-01,2.049895209174706912e-01,4.693509820613114836e-01,-8.988238239599724566e-02,-8.561599192357302601e-02,0.000000000000000000e+00,9.020807939918468188e-02,-1.017453324534169368e-01,2.780256794338546444e-01,2.570159986273317654e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.594736233249959168e-02,0.000000000000000000e+00,4.415317945053466309e-01,6.390425716455894189e-01,1.705284337295191188e-01,3.689818910430428534e-01,0.000000000000000000e+00,-1.795984133393804250e-01,-1.670380507402221271e-01,-4.784415176033608719e-02,1.431862520231299285e-01,1.229737961880971731e-01,5.276974158734377696e-01,-1.815297960231091468e-01,-1.084488728466686813e-01,6.397195457257935924e-01,6.409960842783654078e-01,7.051342792151889249e-02,-2.274637777990497212e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.245000314381036338e-01,0.000000000000000000e+00,5.866994463425527773e-01,-9.085194597231539826e-02,-1.309000170705542504e-02,9.234772241900982351e-03,-1.798504022036609140e-01,-1.844207955518596398e-01,4.765467316805780951e-01,-1.511219303669650571e-01,3.382914197351251095e-01,4.089042221073576483e-02,3.218096459232675510e-01,-8.553571990445119066e-02,0.000000000000000000e+00,4.413897421523245712e-01,-1.289536655560221678e-01,2.141419947712049354e-01,-8.237678440110722533e-02,-8.163553551927027474e-02,-5.688545557679728498e-02,-1.395450234828395086e-01,1.646678357249692082e-01,0.000000000000000000e+00,-1.639788574003689658e-01,-1.535944966958868035e-02,-9.643461700928067371e-02,-1.324271500109766020e-01,3.015554920415989826e-01,-8.297805903757504709e-02,2.377187965650451873e-01,0.000000000000000000e+00,-5.871606727701893930e-02,2.906445800017438685e-01,8.040274086829481137e-02,-4.761904761904761640e-02,1.551408057204216318e-01,0.000000000000000000e+00,3.770915269924847157e-01,0.000000000000000000e+00,2.716099155388163044e-01,-1.384472979096288692e-01,0.000000000000000000e+00,4.297584294604442356e-01,3.761063708716590459e-01,-1.127233823871444385e-01,-1.183110462090504467e-01,0.000000000000000000e+00,-8.885233166386385939e-02,-1.905622990155511054e-17
-2.019791070060837357e-01,3.274133359330081428e-01,-1.870201689217906305e-01,-3.243934804652343767e-02,0.000000000000000000e+00,5.387610697666387477e-02,-2.006027135712598053e-01,6.690975638693189564e-01,-6.303748693228605759e-02,0.000000000000000000e+00,-1.688311688311688041e-01,5.290598323631229283e-01,9.034605467938493228e-02,-2.085144140570747429e-01,0.000000000000000000e+00,-1.513045766422549399e-01,-8.333333333333332871e-02,-6.587737971956213190e-02,5.440652662729926758e-01,3.833582694465275664e-01,4.763783225049632031e-01,-7.142857142857142461e-02,2.672181000093212269e-17,-1.392409578310006557e-01,-1.472524052105038915e-02,-5.143444998736397544e-02,2.901698516474448541e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.389434615639872743e-02,2.258596603516939139e-01,0.000000000000000000e+00,-2.634396967966984859e-01,0.000000000000000000e+00,-6.266752465316684229e-02,1.718398306198106462e-01,-4.154485354612244552e-02,4.110412939692399958e-01,5.000000000000000000e-01,1.591235426264689390e-01,-1.111111111111111049e-01,3.162277660168379412e-01,7.044716662791959960e-01,-1.945410195327035852e-01,2.819244116589917359e-01,0.000000000000000000e+00,-1.052631578947368085e-01,0.000000000000000000e+00,6.285501088999069230e-01,0.000000000000000000e+00,3.518812217028149392e-01,8.630442403635758541e-01,-3.941260190430473376e-02,3.261464102444919799e-01,-1.048284836721918162e-01,-2.623394334613153300e-01,-1.326530612244898877e-01,-3.475027269143259323e-01,6.816283648384261484e-01,-2.522120576380155743e-01,-1.788854381999831489e-01,-1.228904999035026480e-01,-1.459762636960718341e-01,-1.428571428571428492e-01,-7.142857142857142461e-02,-2.140301359330750719e-01,-1.248539890827164850e-01,-3.158232378744667002e-01,4.927289197076838989e-01,0.000000000000000000e+00,2.699921429211034063e-01,3.374592272223994049e-01,2.026565133667236340e-01,-1.561815908453151325e-01,-1.141183067975266585e-01,5.557088689158787842e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.184610131440088976e-02,1.670835941139792169e-01,-2.156318425927697749e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.099607744540858217e-01,1.175039979851054267e-01,1.443253755546845818e-01,4.436635384235940727e-01,-3.486732140028805382e-01,6.280153106017943854e-02,4.006816477601853888e-01,-9.561172282861857274e-02,-7.561935498230760999e-02,-9.090909090909088386e-02,0.000000000000000000e+00,4.313394131635353568e-01
